"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,44041,Inactive,12,2,0,0,0,1,0,0,0,6,21
Kings,Kings,44041,Total,198,56,2,2,1,8,0,0,0,95,362
Kings,Kings,44042,Active,546,143,13,0,5,26,0,0,0,246,979
Kings,Kings,44042,Inactive,42,10,0,0,0,2,0,0,0,32,86
Kings,Kings,44042,Total,588,153,13,0,5,28,0,0,0,278,"1,065"
Kings,Kings,44043,Active,610,154,8,2,3,19,1,0,0,193,990
Kings,Kings,44043,Inactive,28,9,1,0,0,2,0,0,0,24,64
Kings,Kings,44043,Total,638,163,9,2,3,21,1,0,0,217,"1,054"
Kings,Kings,44044,Active,350,71,4,2,0,11,0,0,0,130,568
Kings,Kings,44044,Inactive,24,5,0,0,0,1,0,0,0,6,36
Kings,Kings,44044,Total,374,76,4,2,0,12,0,0,0,136,604
Kings,Kings,44045,Active,470,111,11,2,3,22,0,0,0,182,801
Kings,Kings,44045,Inactive,25,5,0,0,0,1,0,0,0,13,44
Kings,Kings,44045,Total,495,116,11,2,3,23,0,0,0,195,845
Kings,Kings,44046,Active,301,23,1,2,2,19,0,0,0,83,431
Kings,Kings,44046,Inactive,18,3,0,1,0,1,0,0,0,11,34
Kings,Kings,44046,Total,319,26,1,3,2,20,0,0,0,94,465
Kings,Kings,44047,Active,144,19,0,1,1,3,1,0,0,38,207
Kings,Kings,44047,Inactive,11,2,0,0,0,1,0,0,0,7,21
Kings,Kings,44047,Total,155,21,0,1,1,4,1,0,0,45,228
Kings,Kings 44048,,Active,467,30,2,0,3,13,0,0,0,71,586
,,,,,,,,,,,,,,
Page 42 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,44048,Inactive,37,1,0,0,0,1,0,0,0,5,44
Kings,Kings,44048,Total,504,31,2,0,3,14,0,0,0,76,630
Kings,Kings,44049,Active,790,79,3,3,8,39,0,0,0,226,"1,148"
Kings,Kings,44049,Inactive,49,10,0,0,0,2,0,0,0,22,83
Kings,Kings,44049,Total,839,89,3,3,8,41,0,0,0,248,"1,231"
Kings,Kings,44050,Active,786,64,1,4,8,34,1,0,1,204,"1,103"
Kings,Kings,44050,Inactive,60,5,0,0,0,7,0,0,0,13,85
Kings,Kings,44050,Total,846,69,1,4,8,41,1,0,1,217,"1,188"
Kings,Kings,44051,Active,693,74,1,3,6,22,0,0,0,200,999
Kings,Kings,44051,Inactive,66,12,0,1,2,2,0,0,0,27,110
Kings,Kings,44051,Total,759,86,1,4,8,24,0,0,0,227,"1,109"
Kings,Kings,44052,Active,753,76,2,8,11,33,0,0,0,175,"1,058"
Kings,Kings,44052,Inactive,90,12,2,1,1,6,0,0,0,30,142
Kings,Kings,44052,Total,843,88,4,9,12,39,0,0,0,205,"1,200"
Kings,Kings,44053,Active,600,130,10,3,8,29,1,0,2,196,979
Kings,Kings,44053,Inactive,69,20,2,1,1,5,0,0,0,33,131
Kings,Kings,44053,Total,669,150,12,4,9,34,1,0,2,229,"1,110"
Kings,Kings,44054,Active,842,81,2,7,6,26,1,0,0,227,"1,192"
Kings,Kings,44054,Inactive,90,12,0,1,0,4,0,0,0,28,135
Kings,Kings,44054,Total,932,93,2,8,6,30,1,0,0,255,"1,327"
Kings,Kings 44055,,Active,817,106,4,9,11,33,0,0,0,206,"1,186"
,,,,,,,,,,,,,,
Page 43 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,44055,Inactive,83,9,1,0,0,5,0,0,0,24,122
Kings,Kings,44055,Total,900,115,5,9,11,38,0,0,0,230,"1,308"
Kings,Kings,44056,Active,499,90,3,5,5,28,0,0,0,159,789
Kings,Kings,44056,Inactive,69,6,0,0,0,2,0,0,0,25,102
Kings,Kings,44056,Total,568,96,3,5,5,30,0,0,0,184,891
Kings,Kings,44057,Active,881,113,5,5,1,30,0,0,0,194,"1,229"
Kings,Kings,44057,Inactive,92,9,0,0,1,3,0,0,0,31,136
Kings,Kings,44057,Total,973,122,5,5,2,33,0,0,0,225,"1,365"
Kings,Kings,44058,Active,806,146,5,7,4,34,0,0,0,204,"1,206"
Kings,Kings,44058,Inactive,78,11,0,0,0,8,0,0,0,18,115
Kings,Kings,44058,Total,884,157,5,7,4,42,0,0,0,222,"1,321"
Kings,Kings,44059,Active,715,85,3,9,5,19,0,0,1,156,993
Kings,Kings,44059,Inactive,40,12,2,0,0,2,0,0,0,11,67
Kings,Kings,44059,Total,755,97,5,9,5,21,0,0,1,167,"1,060"
Kings,Kings,44060,Active,640,61,6,0,0,18,0,0,3,162,890
Kings,Kings,44060,Inactive,48,4,0,0,1,3,0,0,0,17,73
Kings,Kings,44060,Total,688,65,6,0,1,21,0,0,3,179,963
Kings,Kings,44061,Active,400,28,1,4,0,12,0,0,0,100,545
Kings,Kings,44061,Inactive,45,4,0,1,1,5,0,0,0,17,73
Kings,Kings,44061,Total,445,32,1,5,1,17,0,0,0,117,618
Kings,Kings 44062,,Active,498,51,7,4,5,18,0,0,0,121,704
,,,,,,,,,,,,,,
Page 44 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,44062,Inactive,40,3,2,0,0,5,0,0,0,9,59
Kings,Kings,44062,Total,538,54,9,4,5,23,0,0,0,130,763
Kings,Kings,44063,Active,528,42,1,5,3,24,2,0,0,124,729
Kings,Kings,44063,Inactive,73,5,1,1,1,4,0,0,0,22,107
Kings,Kings,44063,Total,601,47,2,6,4,28,2,0,0,146,836
Kings,Kings,44064,Active,250,19,0,2,2,6,0,0,0,64,343
Kings,Kings,44064,Inactive,20,1,1,0,0,3,0,0,0,10,35
Kings,Kings,44064,Total,270,20,1,2,2,9,0,0,0,74,378
Kings,Kings,44065,Active,902,68,4,4,7,30,0,0,2,222,"1,239"
Kings,Kings,44065,Inactive,69,8,0,1,1,7,0,0,0,16,102
Kings,Kings,44065,Total,971,76,4,5,8,37,0,0,2,238,"1,341"
Kings,Kings,44066,Active,388,46,2,5,1,15,0,0,0,91,548
Kings,Kings,44066,Inactive,37,2,0,0,0,3,0,0,0,10,52
Kings,Kings,44066,Total,425,48,2,5,1,18,0,0,0,101,600
Kings,Kings,44067,Active,506,147,4,2,1,11,0,0,0,195,866
Kings,Kings,44067,Inactive,36,11,0,0,1,0,0,0,0,12,60
Kings,Kings,44067,Total,542,158,4,2,2,11,0,0,0,207,926
Kings,Kings,44068,Active,380,19,0,3,1,10,0,0,0,83,496
Kings,Kings,44068,Inactive,65,9,0,0,0,5,0,0,0,23,102
Kings,Kings,44068,Total,445,28,0,3,1,15,0,0,0,106,598
Kings,Kings 44069,,Active,758,76,4,6,4,28,0,0,2,184,"1,062"
,,,,,,,,,,,,,,
Page 45 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,44069,Inactive,89,11,1,1,1,5,0,0,0,35,143
Kings,Kings,44069,Total,847,87,5,7,5,33,0,0,2,219,"1,205"
Kings,Kings,44070,Active,424,40,5,5,5,11,0,0,0,119,609
Kings,Kings,44070,Inactive,65,3,0,1,1,2,0,0,0,13,85
Kings,Kings,44070,Total,489,43,5,6,6,13,0,0,0,132,694
Kings,Kings,44071,Active,790,65,2,6,5,33,0,0,2,163,"1,066"
Kings,Kings,44071,Inactive,82,10,0,2,1,8,0,0,0,17,120
Kings,Kings,44071,Total,872,75,2,8,6,41,0,0,2,180,"1,186"
Kings,Kings,44072,Active,704,39,0,3,9,16,0,0,0,166,937
Kings,Kings,44072,Inactive,87,10,1,0,0,6,0,0,0,26,130
Kings,Kings,44072,Total,791,49,1,3,9,22,0,0,0,192,"1,067"
Kings,Kings,44073,Active,735,48,2,4,4,31,0,0,2,157,983
Kings,Kings,44073,Inactive,105,10,0,0,0,5,0,0,0,32,152
Kings,Kings,44073,Total,840,58,2,4,4,36,0,0,2,189,"1,135"
Kings,Kings,44074,Active,886,74,3,3,4,30,0,0,2,188,"1,190"
Kings,Kings,44074,Inactive,94,10,1,1,1,0,0,0,0,27,134
Kings,Kings,44074,Total,980,84,4,4,5,30,0,0,2,215,"1,324"
Kings,Kings,44075,Active,660,63,1,7,3,23,1,0,1,159,918
Kings,Kings,44075,Inactive,67,10,0,0,0,4,0,0,0,36,117
Kings,Kings,44075,Total,727,73,1,7,3,27,1,0,1,195,"1,035"
Kings,Kings 44076,,Active,702,48,2,6,4,25,0,0,1,158,946
,,,,,,,,,,,,,,
Page 46 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,44076,Inactive,97,8,1,0,0,2,0,0,0,29,137
Kings,Kings,44076,Total,799,56,3,6,4,27,0,0,1,187,"1,083"
Kings,Kings,44077,Active,683,47,3,2,3,24,0,0,0,149,911
Kings,Kings,44077,Inactive,79,6,1,1,0,5,0,0,0,21,113
Kings,Kings,44077,Total,762,53,4,3,3,29,0,0,0,170,"1,024"
Kings,Kings,44078,Active,779,44,4,4,7,19,0,0,1,170,"1,028"
Kings,Kings,44078,Inactive,57,4,0,1,0,3,0,0,0,27,92
Kings,Kings,44078,Total,836,48,4,5,7,22,0,0,1,197,"1,120"
Kings,Kings,44079,Active,700,65,1,3,3,27,0,0,1,178,978
Kings,Kings,44079,Inactive,77,8,0,1,1,5,0,0,0,28,120
Kings,Kings,44079,Total,777,73,1,4,4,32,0,0,1,206,"1,098"
Kings,Kings,44080,Active,526,43,1,3,3,13,0,0,0,112,701
Kings,Kings,44080,Inactive,54,5,0,0,0,5,0,0,0,12,76
Kings,Kings,44080,Total,580,48,1,3,3,18,0,0,0,124,777
Kings,Kings,44081,Active,344,94,1,1,2,9,0,0,1,114,566
Kings,Kings,44081,Inactive,39,9,0,0,1,2,0,0,0,19,70
Kings,Kings,44081,Total,383,103,1,1,3,11,0,0,1,133,636
Kings,Kings,44085,Active,392,87,3,0,1,7,0,0,0,105,595
Kings,Kings,44085,Inactive,33,9,0,0,0,2,0,0,0,11,55
Kings,Kings,44085,Total,425,96,3,0,1,9,0,0,0,116,650
Kings,Kings 44086,,Active,381,41,2,1,2,13,0,0,1,139,580
,,,,,,,,,,,,,,
Page 47 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,44086,Inactive,41,3,2,0,1,3,0,0,0,25,75
Kings,Kings,44086,Total,422,44,4,1,3,16,0,0,1,164,655
Kings,Kings,44087,Active,276,52,0,1,3,12,0,0,0,122,466
Kings,Kings,44087,Inactive,34,5,0,0,1,1,0,0,0,10,51
Kings,Kings,44087,Total,310,57,0,1,4,13,0,0,0,132,517
Kings,Kings,45001,Active,534,194,9,0,3,11,0,0,0,190,941
Kings,Kings,45001,Inactive,21,12,0,0,0,2,0,0,0,13,48
Kings,Kings,45001,Total,555,206,9,0,3,13,0,0,0,203,989
Kings,Kings,45002,Active,615,196,0,4,0,19,0,0,0,251,"1,085"
Kings,Kings,45002,Inactive,61,11,0,0,0,3,0,0,0,29,104
Kings,Kings,45002,Total,676,207,0,4,0,22,0,0,0,280,"1,189"
Kings,Kings,45003,Active,606,191,4,0,2,27,0,0,1,267,"1,098"
Kings,Kings,45003,Inactive,41,16,0,0,0,1,0,0,1,17,76
Kings,Kings,45003,Total,647,207,4,0,2,28,0,0,2,284,"1,174"
Kings,Kings,45004,Active,536,197,6,3,2,19,0,0,0,237,"1,000"
Kings,Kings,45004,Inactive,41,14,0,0,0,2,0,0,0,19,76
Kings,Kings,45004,Total,577,211,6,3,2,21,0,0,0,256,"1,076"
Kings,Kings,45005,Active,573,211,9,0,1,21,0,0,0,222,"1,037"
Kings,Kings,45005,Inactive,36,9,0,0,0,1,0,0,0,11,57
Kings,Kings,45005,Total,609,220,9,0,1,22,0,0,0,233,"1,094"
Kings,Kings 45006,,Active,585,236,5,1,1,17,0,0,0,232,"1,077"
,,,,,,,,,,,,,,
Page 48 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,45006,Inactive,23,11,0,0,0,1,0,0,0,17,52
Kings,Kings,45006,Total,608,247,5,1,1,18,0,0,0,249,"1,129"
Kings,Kings,45007,Active,45,13,0,0,1,2,0,0,0,18,79
Kings,Kings,45007,Inactive,3,2,0,0,0,0,0,0,0,3,8
Kings,Kings,45007,Total,48,15,0,0,1,2,0,0,0,21,87
Kings,Kings,45008,Active,413,151,5,2,2,18,0,0,0,157,748
Kings,Kings,45008,Inactive,33,12,0,0,1,0,0,0,0,26,72
Kings,Kings,45008,Total,446,163,5,2,3,18,0,0,0,183,820
Kings,Kings,45009,Active,510,194,7,1,0,23,0,0,0,237,972
Kings,Kings,45009,Inactive,19,6,0,0,0,0,0,0,0,25,50
Kings,Kings,45009,Total,529,200,7,1,0,23,0,0,0,262,"1,022"
Kings,Kings,45010,Active,230,103,2,0,0,6,0,0,0,82,423
Kings,Kings,45010,Inactive,14,2,0,0,0,0,0,0,0,2,18
Kings,Kings,45010,Total,244,105,2,0,0,6,0,0,0,84,441
Kings,Kings,45011,Active,480,157,2,1,5,28,0,0,0,302,975
Kings,Kings,45011,Inactive,59,25,0,0,1,3,0,0,0,38,126
Kings,Kings,45011,Total,539,182,2,1,6,31,0,0,0,340,"1,101"
Kings,Kings,45012,Active,652,190,5,3,3,37,1,0,1,344,"1,236"
Kings,Kings,45012,Inactive,65,19,0,0,0,2,0,0,0,33,119
Kings,Kings,45012,Total,717,209,5,3,3,39,1,0,1,377,"1,355"
Kings,Kings 45013,,Active,525,196,7,2,2,24,0,0,1,272,"1,029"
,,,,,,,,,,,,,,
Page 49 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,45013,Inactive,62,26,0,0,1,1,0,0,0,41,131
Kings,Kings,45013,Total,587,222,7,2,3,25,0,0,1,313,"1,160"
Kings,Kings,45014,Active,547,249,8,0,4,21,0,0,0,316,"1,145"
Kings,Kings,45014,Inactive,32,7,2,0,0,2,0,0,0,24,67
Kings,Kings,45014,Total,579,256,10,0,4,23,0,0,0,340,"1,212"
Kings,Kings,45015,Active,148,58,0,0,0,3,0,0,0,29,238
Kings,Kings,45015,Inactive,8,5,0,0,0,0,0,0,0,3,16
Kings,Kings,45015,Total,156,63,0,0,0,3,0,0,0,32,254
Kings,Kings,45016,Active,631,251,4,2,2,13,0,0,0,248,"1,151"
Kings,Kings,45016,Inactive,39,14,2,0,0,1,0,0,0,9,65
Kings,Kings,45016,Total,670,265,6,2,2,14,0,0,0,257,"1,216"
Kings,Kings,45017,Active,341,168,1,0,1,23,0,0,0,146,680
Kings,Kings,45017,Inactive,28,9,0,0,0,0,0,0,0,20,57
Kings,Kings,45017,Total,369,177,1,0,1,23,0,0,0,166,737
Kings,Kings,45018,Active,55,22,0,1,1,1,0,0,0,40,120
Kings,Kings,45018,Inactive,4,4,0,0,0,0,0,0,0,4,12
Kings,Kings,45018,Total,59,26,0,1,1,1,0,0,0,44,132
Kings,Kings,45019,Active,443,154,2,2,2,12,0,0,0,178,793
Kings,Kings,45019,Inactive,46,23,0,0,0,3,0,0,0,14,86
Kings,Kings,45019,Total,489,177,2,2,2,15,0,0,0,192,879
Kings,Kings 45020,,Active,335,158,2,2,0,15,0,0,0,91,603
,,,,,,,,,,,,,,
Page 50 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,45020,Inactive,31,18,0,0,0,5,0,0,1,9,64
Kings,Kings,45020,Total,366,176,2,2,0,20,0,0,1,100,667
Kings,Kings,45021,Active,362,252,2,0,2,13,0,0,0,172,803
Kings,Kings,45021,Inactive,28,16,2,0,0,0,0,0,0,10,56
Kings,Kings,45021,Total,390,268,4,0,2,13,0,0,0,182,859
Kings,Kings,45022,Active,421,208,3,2,2,31,0,0,0,248,915
Kings,Kings,45022,Inactive,38,12,0,0,1,3,0,0,0,30,84
Kings,Kings,45022,Total,459,220,3,2,3,34,0,0,0,278,999
Kings,Kings,45023,Active,468,223,7,1,4,32,0,0,3,290,"1,028"
Kings,Kings,45023,Inactive,27,13,0,0,0,0,0,0,0,13,53
Kings,Kings,45023,Total,495,236,7,1,4,32,0,0,3,303,"1,081"
Kings,Kings,45024,Active,578,197,8,4,1,23,0,0,0,295,"1,106"
Kings,Kings,45024,Inactive,65,21,1,0,0,4,0,0,0,20,111
Kings,Kings,45024,Total,643,218,9,4,1,27,0,0,0,315,"1,217"
Kings,Kings,45025,Active,160,45,3,3,1,5,0,0,0,94,311
Kings,Kings,45025,Inactive,13,1,0,0,0,2,0,0,0,6,22
Kings,Kings,45025,Total,173,46,3,3,1,7,0,0,0,100,333
Kings,Kings,45026,Active,418,85,3,3,4,12,0,0,0,277,802
Kings,Kings,45026,Inactive,26,11,0,0,0,2,0,0,0,17,56
Kings,Kings,45026,Total,444,96,3,3,4,14,0,0,0,294,858
Kings,Kings 45027,,Active,423,142,2,3,3,32,0,0,0,296,901
,,,,,,,,,,,,,,
Page 51 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,45027,Inactive,46,5,0,0,0,2,0,0,0,29,82
Kings,Kings,45027,Total,469,147,2,3,3,34,0,0,0,325,983
Kings,Kings,45028,Active,357,67,1,1,1,10,0,0,0,183,620
Kings,Kings,45028,Inactive,27,4,1,0,0,1,0,0,0,10,43
Kings,Kings,45028,Total,384,71,2,1,1,11,0,0,0,193,663
Kings,Kings,45029,Active,246,98,3,0,0,12,0,0,0,156,515
Kings,Kings,45029,Inactive,18,13,0,0,0,0,0,0,0,3,34
Kings,Kings,45029,Total,264,111,3,0,0,12,0,0,0,159,549
Kings,Kings,45030,Active,543,195,10,2,2,20,2,0,1,353,"1,128"
Kings,Kings,45030,Inactive,55,21,3,0,0,3,0,0,0,52,134
Kings,Kings,45030,Total,598,216,13,2,2,23,2,0,1,405,"1,262"
Kings,Kings,45031,Active,390,242,3,1,5,31,0,0,0,251,923
Kings,Kings,45031,Inactive,45,18,1,0,0,0,0,0,0,27,91
Kings,Kings,45031,Total,435,260,4,1,5,31,0,0,0,278,"1,014"
Kings,Kings,45032,Active,344,206,4,0,1,11,0,0,0,134,700
Kings,Kings,45032,Inactive,28,14,0,0,0,2,0,0,0,28,72
Kings,Kings,45032,Total,372,220,4,0,1,13,0,0,0,162,772
Kings,Kings,45033,Active,378,163,6,1,1,23,1,0,0,221,794
Kings,Kings,45033,Inactive,20,11,0,0,0,5,0,0,0,7,43
Kings,Kings,45033,Total,398,174,6,1,1,28,1,0,0,228,837
Kings,Kings 45034,,Active,570,174,11,3,9,22,0,0,0,344,"1,133"
,,,,,,,,,,,,,,
Page 52 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,45034,Inactive,28,10,0,0,0,2,0,0,0,16,56
Kings,Kings,45034,Total,598,184,11,3,9,24,0,0,0,360,"1,189"
Kings,Kings,45035,Active,264,170,4,0,3,19,0,0,0,163,623
Kings,Kings,45035,Inactive,17,5,0,0,0,1,0,0,0,1,24
Kings,Kings,45035,Total,281,175,4,0,3,20,0,0,0,164,647
Kings,Kings,45036,Active,239,160,3,0,1,12,0,0,0,121,536
Kings,Kings,45036,Inactive,24,6,0,0,0,3,0,0,0,19,52
Kings,Kings,45036,Total,263,166,3,0,1,15,0,0,0,140,588
Kings,Kings,45037,Active,305,205,4,1,2,21,0,0,0,222,760
Kings,Kings,45037,Inactive,11,7,0,0,0,0,0,0,0,14,32
Kings,Kings,45037,Total,316,212,4,1,2,21,0,0,0,236,792
Kings,Kings,45038,Active,260,113,1,0,3,20,0,0,0,171,568
Kings,Kings,45038,Inactive,18,7,0,0,0,3,0,0,0,11,39
Kings,Kings,45038,Total,278,120,1,0,3,23,0,0,0,182,607
Kings,Kings,45039,Active,35,26,0,0,0,4,0,0,0,25,90
Kings,Kings,45039,Inactive,7,1,0,0,0,0,0,0,0,0,8
Kings,Kings,45039,Total,42,27,0,0,0,4,0,0,0,25,98
Kings,Kings,45040,Active,434,200,8,0,1,22,0,0,0,225,890
Kings,Kings,45040,Inactive,30,10,0,1,0,3,0,0,0,16,60
Kings,Kings,45040,Total,464,210,8,1,1,25,0,0,0,241,950
Kings,Kings 45041,,Active,128,79,3,0,1,13,1,0,0,84,309
,,,,,,,,,,,,,,
Page 53 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,45041,Inactive,18,12,0,0,0,1,0,0,0,4,35
Kings,Kings,45041,Total,146,91,3,0,1,14,1,0,0,88,344
Kings,Kings,45042,Active,357,177,6,1,1,20,0,0,1,201,764
Kings,Kings,45042,Inactive,20,12,0,0,0,4,0,0,0,14,50
Kings,Kings,45042,Total,377,189,6,1,1,24,0,0,1,215,814
Kings,Kings,45043,Active,481,179,9,2,2,18,0,0,0,260,951
Kings,Kings,45043,Inactive,45,8,0,0,0,0,0,0,0,13,66
Kings,Kings,45043,Total,526,187,9,2,2,18,0,0,0,273,"1,017"
Kings,Kings,45044,Active,203,77,2,1,1,13,0,0,0,141,438
Kings,Kings,45044,Inactive,8,5,0,0,0,0,0,0,0,8,21
Kings,Kings,45044,Total,211,82,2,1,1,13,0,0,0,149,459
Kings,Kings,45045,Active,657,54,2,0,7,16,0,0,1,161,898
Kings,Kings,45045,Inactive,47,7,1,0,1,2,0,0,0,18,76
Kings,Kings,45045,Total,704,61,3,0,8,18,0,0,1,179,974
Kings,Kings,45046,Active,982,78,8,1,13,18,0,0,0,289,"1,389"
Kings,Kings,45046,Inactive,50,9,0,0,0,2,0,0,0,18,79
Kings,Kings,45046,Total,"1,032",87,8,1,13,20,0,0,0,307,"1,468"
Kings,Kings,45047,Active,62,12,1,0,0,3,0,0,0,56,134
Kings,Kings,45047,Inactive,2,1,0,0,0,0,0,0,0,0,3
Kings,Kings,45047,Total,64,13,1,0,0,3,0,0,0,56,137
Kings,Kings 45048,,Active,570,217,4,1,3,40,0,0,0,393,"1,228"
,,,,,,,,,,,,,,
Page 54 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,45048,Inactive,30,9,0,0,0,7,0,0,0,20,66
Kings,Kings,45048,Total,600,226,4,1,3,47,0,0,0,413,"1,294"
Kings,Kings,45049,Active,89,44,1,1,0,5,0,1,0,76,217
Kings,Kings,45049,Inactive,7,4,0,0,0,0,0,0,0,5,16
Kings,Kings,45049,Total,96,48,1,1,0,5,0,1,0,81,233
Kings,Kings,45050,Active,509,182,1,2,6,26,0,0,0,266,992
Kings,Kings,45050,Inactive,40,8,0,0,0,1,0,0,0,13,62
Kings,Kings,45050,Total,549,190,1,2,6,27,0,0,0,279,"1,054"
Kings,Kings,45051,Active,306,120,1,2,1,16,0,0,0,227,673
Kings,Kings,45051,Inactive,14,6,0,0,0,3,0,0,0,24,47
Kings,Kings,45051,Total,320,126,1,2,1,19,0,0,0,251,720
Kings,Kings,45052,Active,84,43,0,0,0,5,0,0,0,47,179
Kings,Kings,45052,Inactive,5,6,0,0,0,1,0,0,0,1,13
