"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,33001,Inactive,31,11,0,2,0,3,0,0,0,14,61
Queens,Queens,33001,Total,676,170,9,2,2,34,0,0,0,284,"1,177"
Queens,Queens,33002,Active,609,206,14,1,3,32,0,0,0,274,"1,139"
Queens,Queens,33002,Inactive,29,16,0,0,0,1,0,0,0,13,59
Queens,Queens,33002,Total,638,222,14,1,3,33,0,0,0,287,"1,198"
Queens,Queens,33003,Active,701,164,6,2,3,26,0,0,0,247,"1,149"
Queens,Queens,33003,Inactive,28,6,0,0,0,1,0,0,0,12,47
Queens,Queens,33003,Total,729,170,6,2,3,27,0,0,0,259,"1,196"
Queens,Queens,33004,Active,683,130,10,1,3,23,0,0,0,191,"1,041"
Queens,Queens,33004,Inactive,16,2,0,0,0,1,0,0,0,9,28
Queens,Queens,33004,Total,699,132,10,1,3,24,0,0,0,200,"1,069"
Queens,Queens,33005,Active,644,167,12,0,4,22,0,0,1,242,"1,092"
Queens,Queens,33005,Inactive,33,14,0,1,0,1,0,0,0,7,56
Queens,Queens,33005,Total,677,181,12,1,4,23,0,0,1,249,"1,148"
Queens,Queens,33006,Active,600,212,22,2,1,37,1,0,0,241,"1,116"
Queens,Queens,33006,Inactive,23,14,1,0,0,2,0,0,0,27,67
Queens,Queens,33006,Total,623,226,23,2,1,39,1,0,0,268,"1,183"
Queens,Queens,33007,Active,498,191,7,1,1,34,0,0,0,244,976
Queens,Queens,33007,Inactive,14,6,0,0,0,3,0,0,0,15,38
Queens,Queens,33007,Total,512,197,7,1,1,37,0,0,0,259,"1,014"
Queens,Queens 33008,,Active,670,172,11,1,4,32,2,0,1,240,"1,133"
,,,,,,,,,,,,,,
Page 105 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,33008,Inactive,33,8,0,0,0,2,0,0,0,11,54
Queens,Queens,33008,Total,703,180,11,1,4,34,2,0,1,251,"1,187"
Queens,Queens,33009,Active,543,187,21,0,2,41,0,0,1,242,"1,037"
Queens,Queens,33009,Inactive,16,7,0,2,0,4,0,0,0,7,36
Queens,Queens,33009,Total,559,194,21,2,2,45,0,0,1,249,"1,073"
Queens,Queens,33010,Active,401,116,10,4,1,19,0,0,0,171,722
Queens,Queens,33010,Inactive,13,7,0,0,0,0,0,0,0,6,26
Queens,Queens,33010,Total,414,123,10,4,1,19,0,0,0,177,748
Queens,Queens,33011,Active,568,176,12,1,4,35,0,0,0,250,"1,046"
Queens,Queens,33011,Inactive,24,12,1,1,0,4,0,0,0,8,50
Queens,Queens,33011,Total,592,188,13,2,4,39,0,0,0,258,"1,096"
Queens,Queens,33012,Active,706,123,7,0,4,23,0,0,0,245,"1,108"
Queens,Queens,33012,Inactive,41,11,1,0,0,2,0,0,0,16,71
Queens,Queens,33012,Total,747,134,8,0,4,25,0,0,0,261,"1,179"
Queens,Queens,33013,Active,752,151,7,0,4,20,1,0,0,251,"1,186"
Queens,Queens,33013,Inactive,42,19,0,0,0,1,0,0,0,15,77
Queens,Queens,33013,Total,794,170,7,0,4,21,1,0,0,266,"1,263"
Queens,Queens,33014,Active,656,113,7,0,3,22,1,0,1,213,"1,016"
Queens,Queens,33014,Inactive,43,10,0,0,0,2,0,0,0,22,77
Queens,Queens,33014,Total,699,123,7,0,3,24,1,0,1,235,"1,093"
Queens,Queens 33015,,Active,453,90,7,0,3,27,0,0,0,156,736
,,,,,,,,,,,,,,
Page 106 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,33015,Inactive,16,4,0,0,0,0,0,0,0,13,33
Queens,Queens,33015,Total,469,94,7,0,3,27,0,0,0,169,769
Queens,Queens,33016,Active,131,12,0,0,0,1,0,0,0,17,161
Queens,Queens,33016,Inactive,10,0,1,0,0,0,0,0,0,4,15
Queens,Queens,33016,Total,141,12,1,0,0,1,0,0,0,21,176
Queens,Queens,33017,Active,724,129,7,1,2,29,0,0,0,231,"1,123"
Queens,Queens,33017,Inactive,35,4,0,1,1,0,0,0,0,11,52
Queens,Queens,33017,Total,759,133,7,2,3,29,0,0,0,242,"1,175"
Queens,Queens,33018,Active,731,149,10,1,3,26,0,1,0,240,"1,161"
Queens,Queens,33018,Inactive,31,4,0,0,0,0,0,0,0,6,41
Queens,Queens,33018,Total,762,153,10,1,3,26,0,1,0,246,"1,202"
Queens,Queens,33019,Active,746,134,9,0,4,38,0,0,1,257,"1,189"
Queens,Queens,33019,Inactive,28,6,0,0,1,1,0,0,0,8,44
Queens,Queens,33019,Total,774,140,9,0,5,39,0,0,1,265,"1,233"
Queens,Queens,33020,Active,771,120,6,0,1,28,1,1,0,249,"1,177"
Queens,Queens,33020,Inactive,44,6,0,0,0,4,0,0,0,10,64
Queens,Queens,33020,Total,815,126,6,0,1,32,1,1,0,259,"1,241"
Queens,Queens,33021,Active,644,77,3,0,1,5,0,0,0,164,894
Queens,Queens,33021,Inactive,24,4,0,0,0,0,0,0,0,10,38
Queens,Queens,33021,Total,668,81,3,0,1,5,0,0,0,174,932
Queens,Queens 33022,,Active,563,67,1,0,2,22,0,0,0,183,838
,,,,,,,,,,,,,,
Page 107 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,33022,Inactive,22,3,0,0,0,1,0,0,0,5,31
Queens,Queens,33022,Total,585,70,1,0,2,23,0,0,0,188,869
Queens,Queens,33023,Active,878,76,5,1,2,28,0,0,0,217,"1,207"
Queens,Queens,33023,Inactive,28,2,0,0,0,1,0,0,0,4,35
Queens,Queens,33023,Total,906,78,5,1,2,29,0,0,0,221,"1,242"
Queens,Queens,33024,Active,844,78,5,1,2,28,0,0,0,224,"1,182"
Queens,Queens,33024,Inactive,55,8,0,0,0,3,0,0,0,20,86
Queens,Queens,33024,Total,899,86,5,1,2,31,0,0,0,244,"1,268"
Queens,Queens,33025,Active,821,106,3,0,3,31,0,0,1,251,"1,216"
Queens,Queens,33025,Inactive,31,2,0,0,0,2,0,0,0,13,48
Queens,Queens,33025,Total,852,108,3,0,3,33,0,0,1,264,"1,264"
Queens,Queens,33026,Active,607,46,0,0,4,20,0,0,0,135,812
Queens,Queens,33026,Inactive,50,5,0,1,0,2,0,0,0,9,67
Queens,Queens,33026,Total,657,51,0,1,4,22,0,0,0,144,879
Queens,Queens,33027,Active,693,70,6,1,0,18,0,0,0,180,968
Queens,Queens,33027,Inactive,33,4,0,0,0,0,0,0,0,8,45
Queens,Queens,33027,Total,726,74,6,1,0,18,0,0,0,188,"1,013"
Queens,Queens,33028,Active,692,65,3,0,4,12,1,0,0,184,961
Queens,Queens,33028,Inactive,37,3,1,0,0,1,0,0,0,5,47
Queens,Queens,33028,Total,729,68,4,0,4,13,1,0,0,189,"1,008"
Queens,Queens 33029,,Active,984,23,4,0,5,28,0,0,1,99,"1,144"
,,,,,,,,,,,,,,
Page 108 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,33029,Inactive,42,2,0,0,0,1,0,0,0,4,49
Queens,Queens,33029,Total,"1,026",25,4,0,5,29,0,0,1,103,"1,193"
Queens,Queens,33030,Active,973,25,0,0,3,23,0,0,0,138,"1,162"
Queens,Queens,33030,Inactive,35,3,0,0,0,2,0,0,0,5,45
Queens,Queens,33030,Total,"1,008",28,0,0,3,25,0,0,0,143,"1,207"
Queens,Queens,33031,Active,969,42,5,3,4,19,0,0,0,120,"1,162"
Queens,Queens,33031,Inactive,43,4,0,0,0,0,0,0,0,4,51
Queens,Queens,33031,Total,"1,012",46,5,3,4,19,0,0,0,124,"1,213"
Queens,Queens,33032,Active,959,35,0,0,3,15,0,0,0,128,"1,140"
Queens,Queens,33032,Inactive,35,1,0,0,0,0,0,0,0,6,42
Queens,Queens,33032,Total,994,36,0,0,3,15,0,0,0,134,"1,182"
Queens,Queens,33033,Active,957,31,4,1,2,25,0,0,0,134,"1,154"
Queens,Queens,33033,Inactive,51,2,0,0,1,1,0,0,0,6,61
Queens,Queens,33033,Total,"1,008",33,4,1,3,26,0,0,0,140,"1,215"
Queens,Queens,33034,Active,989,19,4,0,5,28,1,0,0,134,"1,180"
Queens,Queens,33034,Inactive,42,2,0,0,1,0,0,0,0,4,49
Queens,Queens,33034,Total,"1,031",21,4,0,6,28,1,0,0,138,"1,229"
Queens,Queens,33035,Active,948,28,3,1,3,17,0,0,0,111,"1,111"
Queens,Queens,33035,Inactive,47,2,1,0,0,0,0,0,0,5,55
Queens,Queens,33035,Total,995,30,4,1,3,17,0,0,0,116,"1,166"
Queens,Queens 33036,,Active,984,16,4,1,0,20,0,0,0,121,"1,146"
,,,,,,,,,,,,,,
Page 109 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,33036,Inactive,31,1,0,0,1,0,0,0,0,9,42
Queens,Queens,33036,Total,"1,015",17,4,1,1,20,0,0,0,130,"1,188"
Queens,Queens,33037,Active,893,25,1,1,4,15,0,0,0,127,"1,066"
Queens,Queens,33037,Inactive,48,2,0,0,0,0,0,0,0,6,56
Queens,Queens,33037,Total,941,27,1,1,4,15,0,0,0,133,"1,122"
Queens,Queens,33038,Active,855,23,3,0,2,14,0,0,0,129,"1,026"
Queens,Queens,33038,Inactive,43,0,0,0,0,2,0,0,0,3,48
Queens,Queens,33038,Total,898,23,3,0,2,16,0,0,0,132,"1,074"
Queens,Queens,33039,Active,708,22,0,0,1,26,0,0,0,113,870
Queens,Queens,33039,Inactive,44,0,0,0,0,0,0,0,0,11,55
Queens,Queens,33039,Total,752,22,0,0,1,26,0,0,0,124,925
Queens,Queens,33040,Active,667,30,2,1,2,17,0,0,0,78,797
Queens,Queens,33040,Inactive,36,2,0,0,0,0,0,0,0,2,40
Queens,Queens,33040,Total,703,32,2,1,2,17,0,0,0,80,837
Queens,Queens,33041,Active,864,34,3,0,5,25,0,0,0,140,"1,071"
Queens,Queens,33041,Inactive,42,0,0,0,1,0,0,0,0,8,51
Queens,Queens,33041,Total,906,34,3,0,6,25,0,0,0,148,"1,122"
Queens,Queens,33042,Active,875,26,4,0,1,33,0,0,0,151,"1,090"
Queens,Queens,33042,Inactive,64,4,0,0,1,2,0,0,0,16,87
Queens,Queens,33042,Total,939,30,4,0,2,35,0,0,0,167,"1,177"
Queens,Queens 33043,,Active,783,45,2,2,3,23,0,0,0,137,995
,,,,,,,,,,,,,,
Page 110 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,33043,Inactive,47,7,0,1,0,1,0,0,0,11,67
Queens,Queens,33043,Total,830,52,2,3,3,24,0,0,0,148,"1,062"
Queens,Queens,33044,Active,843,27,1,0,0,12,0,0,0,130,"1,013"
Queens,Queens,33044,Inactive,72,4,0,0,0,4,0,0,0,8,88
Queens,Queens,33044,Total,915,31,1,0,0,16,0,0,0,138,"1,101"
Queens,Queens,33045,Active,990,28,1,0,2,21,0,0,1,98,"1,141"
Queens,Queens,33045,Inactive,47,4,0,0,0,1,0,0,0,8,60
Queens,Queens,33045,Total,"1,037",32,1,0,2,22,0,0,1,106,"1,201"
Queens,Queens,33046,Active,976,23,1,2,1,28,0,0,0,135,"1,166"
Queens,Queens,33046,Inactive,62,0,0,0,0,1,0,0,0,10,73
Queens,Queens,33046,Total,"1,038",23,1,2,1,29,0,0,0,145,"1,239"
Queens,Queens,33047,Active,766,26,2,1,1,23,0,0,0,104,923
Queens,Queens,33047,Inactive,97,6,1,0,0,5,0,0,0,16,125
Queens,Queens,33047,Total,863,32,3,1,1,28,0,0,0,120,"1,048"
Queens,Queens,33048,Active,858,41,1,2,3,25,1,0,0,134,"1,065"
Queens,Queens,33048,Inactive,74,2,0,0,0,1,0,0,0,9,86
Queens,Queens,33048,Total,932,43,1,2,3,26,1,0,0,143,"1,151"
Queens,Queens,33049,Active,897,24,2,0,9,15,0,0,0,181,"1,128"
Queens,Queens,33049,Inactive,61,8,0,0,0,4,0,0,0,6,79
Queens,Queens,33049,Total,958,32,2,0,9,19,0,0,0,187,"1,207"
Queens,Queens 33050,,Active,926,45,4,4,4,28,0,0,0,180,"1,191"
,,,,,,,,,,,,,,
Page 111 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,33050,Inactive,73,3,0,0,2,8,0,0,0,14,100
Queens,Queens,33050,Total,999,48,4,4,6,36,0,0,0,194,"1,291"
Queens,Queens,33051,Active,871,53,3,1,1,21,0,0,0,160,"1,110"
Queens,Queens,33051,Inactive,55,5,0,0,0,2,0,0,0,9,71
Queens,Queens,33051,Total,926,58,3,1,1,23,0,0,0,169,"1,181"
Queens,Queens,33052,Active,791,80,5,1,5,15,1,1,0,138,"1,037"
Queens,Queens,33052,Inactive,52,2,1,0,0,2,0,0,0,6,63
Queens,Queens,33052,Total,843,82,6,1,5,17,1,1,0,144,"1,100"
Queens,Queens,33053,Active,851,34,0,2,3,18,0,0,0,136,"1,044"
Queens,Queens,33053,Inactive,34,2,0,0,0,0,0,0,0,5,41
Queens,Queens,33053,Total,885,36,0,2,3,18,0,0,0,141,"1,085"
Queens,Queens,33054,Active,887,25,2,2,2,13,0,0,0,135,"1,066"
Queens,Queens,33054,Inactive,43,2,0,0,0,1,0,0,0,6,52
Queens,Queens,33054,Total,930,27,2,2,2,14,0,0,0,141,"1,118"
Queens,Queens,33055,Active,959,32,2,1,0,21,0,0,0,142,"1,157"
Queens,Queens,33055,Inactive,68,7,0,0,1,3,0,0,0,2,81
Queens,Queens,33055,Total,"1,027",39,2,1,1,24,0,0,0,144,"1,238"
Queens,Queens,33056,Active,959,30,1,0,2,22,0,0,0,123,"1,137"
Queens,Queens,33056,Inactive,38,1,0,0,0,2,0,0,0,3,44
Queens,Queens,33056,Total,997,31,1,0,2,24,0,0,0,126,"1,181"
Queens,Queens 33057,,Active,966,35,2,2,4,22,0,0,0,134,"1,165"
,,,,,,,,,,,,,,
Page 112 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,33057,Inactive,37,2,0,0,0,0,0,0,0,7,46
Queens,Queens,33057,Total,"1,003",37,2,2,4,22,0,0,0,141,"1,211"
Queens,Queens,33058,Active,"1,007",27,4,0,3,32,0,0,0,113,"1,186"
Queens,Queens,33058,Inactive,35,1,0,0,0,2,0,0,0,3,41
Queens,Queens,33058,Total,"1,042",28,4,0,3,34,0,0,0,116,"1,227"
Queens,Queens,33059,Active,995,31,1,0,5,27,0,0,0,116,"1,175"
Queens,Queens,33059,Inactive,34,2,0,0,0,1,0,0,0,6,43
Queens,Queens,33059,Total,"1,029",33,1,0,5,28,0,0,0,122,"1,218"
Queens,Queens,33060,Active,889,25,2,1,2,18,0,0,0,110,"1,047"
Queens,Queens,33060,Inactive,43,4,0,0,0,0,0,0,0,4,51
Queens,Queens,33060,Total,932,29,2,1,2,18,0,0,0,114,"1,098"
Queens,Queens,33061,Active,933,32,0,1,3,16,0,0,0,122,"1,107"
Queens,Queens,33061,Inactive,60,2,0,0,0,4,0,0,0,13,79
Queens,Queens,33061,Total,993,34,0,1,3,20,0,0,0,135,"1,186"
Queens,Queens,33062,Active,"1,050",24,2,0,3,17,1,0,0,105,"1,202"
Queens,Queens,33062,Inactive,59,5,0,1,0,1,0,0,0,4,70
Queens,Queens,33062,Total,"1,109",29,2,1,3,18,1,0,0,109,"1,272"
Queens,Queens,33063,Active,"1,016",29,1,1,3,33,0,0,0,114,"1,197"
Queens,Queens,33063,Inactive,36,0,0,0,0,0,0,0,0,1,37
Queens,Queens,33063,Total,"1,052",29,1,1,3,33,0,0,0,115,"1,234"
Queens,Queens 33064,,Active,975,30,1,1,4,17,0,0,0,125,"1,153"
,,,,,,,,,,,,,,
Page 113 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,33064,Inactive,63,0,0,0,0,1,0,0,0,7,71
Queens,Queens,33064,Total,"1,038",30,1,1,4,18,0,0,0,132,"1,224"
Queens,Queens,33065,Active,987,37,1,0,3,17,0,0,0,112,"1,157"
Queens,Queens,33065,Inactive,49,2,0,0,0,0,0,0,0,5,56
Queens,Queens,33065,Total,"1,036",39,1,0,3,17,0,0,0,117,"1,213"
Queens,Queens,33066,Active,849,28,3,1,1,14,0,0,0,101,997
Queens,Queens,33066,Inactive,27,0,0,0,0,0,0,0,0,4,31
Queens,Queens,33066,Total,876,28,3,1,1,14,0,0,0,105,"1,028"
Queens,Queens,33067,Active,943,25,1,0,2,24,0,0,0,127,"1,122"
Queens,Queens,33067,Inactive,53,2,0,0,0,1,0,0,0,8,64
Queens,Queens,33067,Total,996,27,1,0,2,25,0,0,0,135,"1,186"
Queens,Queens,33068,Active,"1,000",33,3,0,1,17,1,0,0,113,"1,168"
Queens,Queens,33068,Inactive,36,1,0,0,0,0,0,0,0,4,41
Queens,Queens,33068,Total,"1,036",34,3,0,1,17,1,0,0,117,"1,209"
Queens,Queens,33069,Active,717,17,1,2,1,18,0,0,0,99,855
Queens,Queens,33069,Inactive,29,2,0,0,0,1,0,0,0,5,37
Queens,Queens,33069,Total,746,19,1,2,1,19,0,0,0,104,892
Queens,Queens,33070,Active,645,18,2,0,2,13,0,0,0,85,765
Queens,Queens,33070,Inactive,44,1,0,0,0,1,0,0,0,12,58
Queens,Queens,33070,Total,689,19,2,0,2,14,0,0,0,97,823
Queens,Queens 33071,,Active,695,21,3,0,0,21,0,0,0,91,831
,,,,,,,,,,,,,,
Page 114 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,33071,Inactive,31,2,0,0,0,0,0,0,0,7,40
Queens,Queens,33071,Total,726,23,3,0,0,21,0,0,0,98,871
Queens,Queens,33072,Active,788,23,1,0,7,20,1,0,0,108,948
Queens,Queens,33072,Inactive,41,1,0,0,0,2,0,0,0,5,49
Queens,Queens,33072,Total,829,24,1,0,7,22,1,0,0,113,997
Queens,Queens,33073,Active,777,36,1,1,4,19,0,0,0,126,964
Queens,Queens,33073,Inactive,58,4,0,0,1,3,0,0,0,12,78
Queens,Queens,33073,Total,835,40,1,1,5,22,0,0,0,138,"1,042"
Queens,Queens,33074,Active,585,91,5,1,1,25,0,0,2,152,862
Queens,Queens,33074,Inactive,24,3,0,0,0,2,0,0,0,6,35
Queens,Queens,33074,Total,609,94,5,1,1,27,0,0,2,158,897
Queens,Queens,34001,Active,942,50,2,1,3,18,0,0,1,232,"1,249"
Queens,Queens,34001,Inactive,40,1,0,0,0,1,0,0,0,8,50
Queens,Queens,34001,Total,982,51,2,1,3,19,0,0,1,240,"1,299"
Queens,Queens,34002,Active,786,112,2,2,9,20,0,0,0,281,"1,212"
Queens,Queens,34002,Inactive,25,3,0,0,1,0,0,0,0,9,38
Queens,Queens,34002,Total,811,115,2,2,10,20,0,0,0,290,"1,250"
Queens,Queens,34003,Active,853,94,4,0,4,25,0,0,0,259,"1,239"
Queens,Queens,34003,Inactive,32,5,0,0,1,3,0,0,0,5,46
Queens,Queens,34003,Total,885,99,4,0,5,28,0,0,0,264,"1,285"
Queens,Queens 34004,,Active,822,61,3,2,5,14,0,0,0,203,"1,110"
,,,,,,,,,,,,,,
Page 115 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,34004,Inactive,72,7,0,0,0,0,0,0,0,18,97
Queens,Queens,34004,Total,894,68,3,2,5,14,0,0,0,221,"1,207"
Queens,Queens,34005,Active,873,66,1,1,6,18,1,0,0,204,"1,170"
Queens,Queens,34005,Inactive,54,2,1,0,1,1,0,0,0,15,74
Queens,Queens,34005,Total,927,68,2,1,7,19,1,0,0,219,"1,244"
Queens,Queens,34006,Active,595,57,0,1,4,17,0,0,0,209,883
Queens,Queens,34006,Inactive,33,1,0,0,0,0,0,0,0,7,41
Queens,Queens,34006,Total,628,58,0,1,4,17,0,0,0,216,924
Queens,Queens,34007,Active,810,83,0,2,5,20,0,0,0,249,"1,169"
Queens,Queens,34007,Inactive,34,6,0,0,0,3,0,0,0,16,59
Queens,Queens,34007,Total,844,89,0,2,5,23,0,0,0,265,"1,228"
Queens,Queens,34008,Active,695,98,3,4,3,24,0,0,0,243,"1,070"
Queens,Queens,34008,Inactive,43,4,0,0,0,4,0,0,0,13,64
Queens,Queens,34008,Total,738,102,3,4,3,28,0,0,0,256,"1,134"
Queens,Queens,34009,Active,779,81,4,0,3,16,1,0,0,191,"1,075"
Queens,Queens,34009,Inactive,49,7,0,0,0,2,0,0,0,17,75
Queens,Queens,34009,Total,828,88,4,0,3,18,1,0,0,208,"1,150"
Queens,Queens,34010,Active,747,94,6,1,2,14,2,0,0,282,"1,148"
Queens,Queens,34010,Inactive,21,7,0,0,0,2,0,0,0,9,39
Queens,Queens,34010,Total,768,101,6,1,2,16,2,0,0,291,"1,187"
Queens,Queens 34011,,Active,516,77,2,1,1,16,0,0,0,208,821
,,,,,,,,,,,,,,
Page 116 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,34011,Inactive,25,3,0,0,0,1,0,0,0,8,37
Queens,Queens,34011,Total,541,80,2,1,1,17,0,0,0,216,858
Queens,Queens,34012,Active,625,68,6,1,3,10,0,0,0,160,873
Queens,Queens,34012,Inactive,41,3,1,0,0,0,0,0,0,10,55
Queens,Queens,34012,Total,666,71,7,1,3,10,0,0,0,170,928
Queens,Queens,34013,Active,807,88,5,2,1,15,0,0,0,212,"1,130"
Queens,Queens,34013,Inactive,44,7,0,0,0,0,0,0,0,18,69
Queens,Queens,34013,Total,851,95,5,2,1,15,0,0,0,230,"1,199"
Queens,Queens,34014,Active,671,76,0,1,5,17,1,0,1,210,982
Queens,Queens,34014,Inactive,49,5,0,0,0,1,0,0,0,13,68
Queens,Queens,34014,Total,720,81,0,1,5,18,1,0,1,223,"1,050"
Queens,Queens,34015,Active,665,92,1,2,2,25,1,0,1,209,998
Queens,Queens,34015,Inactive,49,10,0,0,1,1,0,0,0,16,77
Queens,Queens,34015,Total,714,102,1,2,3,26,1,0,1,225,"1,075"
Queens,Queens,34016,Active,594,109,6,4,3,36,0,0,0,212,964
Queens,Queens,34016,Inactive,43,7,0,0,1,0,0,0,0,7,58
Queens,Queens,34016,Total,637,116,6,4,4,36,0,0,0,219,"1,022"
