"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,25024,Total,593,173,3,1,32,1,0,310,"1,113"
Queens,Queens,25025,Active,531,140,6,1,34,3,0,259,974
Queens,Queens,25025,Inactive,36,13,0,1,1,0,0,16,67
Queens,Queens,25025,Total,567,153,6,2,35,3,0,275,"1,041"
Queens,Queens,25026,Active,85,23,1,0,3,0,0,23,135
Queens,Queens,25026,Inactive,10,2,0,0,1,0,0,3,16
Queens,Queens,25026,Total,95,25,1,0,4,0,0,26,151
,,,,,,,,,,,,
Page 25 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,25027,Active,523,182,6,2,31,2,0,275,"1,021"
Queens,Queens,25027,Inactive,25,9,0,1,2,0,0,10,47
Queens,Queens,25027,Total,548,191,6,3,33,2,0,285,"1,068"
Queens,Queens,25028,Active,475,121,5,2,30,1,0,291,925
Queens,Queens,25028,Inactive,21,7,0,0,0,0,0,8,36
Queens,Queens,25028,Total,496,128,5,2,30,1,0,299,961
Queens,Queens,25029,Active,529,252,16,3,34,2,0,228,"1,064"
Queens,Queens,25029,Inactive,23,9,1,0,1,0,0,16,50
Queens,Queens,25029,Total,552,261,17,3,35,2,0,244,"1,114"
Queens,Queens,25030,Active,485,152,7,4,25,2,0,175,850
Queens,Queens,25030,Inactive,24,8,1,0,2,0,1,18,54
Queens,Queens,25030,Total,509,160,8,4,27,2,1,193,904
Queens,Queens,25031,Active,411,33,1,3,11,0,0,103,562
Queens,Queens,25031,Inactive,32,6,0,2,2,0,0,12,54
Queens,Queens,25031,Total,443,39,1,5,13,0,0,115,616
Queens,Queens,25032,Active,619,132,6,1,30,0,0,246,"1,034"
Queens,Queens,25032,Inactive,38,8,0,0,1,0,0,15,62
Queens,Queens,25032,Total,657,140,6,1,31,0,0,261,"1,096"
Queens,Queens,25033,Active,574,181,7,3,38,0,0,250,"1,053"
Queens,Queens,25033,Inactive,34,8,1,0,1,1,0,17,62
Queens,Queens,25033,Total,608,189,8,3,39,1,0,267,"1,115"
,,,,,,,,,,,,
Page 26 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,25034,Active,46,15,0,0,1,0,0,23,85
Queens,Queens,25034,Inactive,0,0,0,0,0,0,0,3,3
Queens,Queens,25034,Total,46,15,0,0,1,0,0,26,88
Queens,Queens,25035,Active,330,122,3,0,16,0,0,166,637
Queens,Queens,25035,Inactive,14,5,0,0,3,0,0,13,35
Queens,Queens,25035,Total,344,127,3,0,19,0,0,179,672
Queens,Queens,25036,Active,537,171,9,2,18,0,0,235,972
Queens,Queens,25036,Inactive,24,7,1,0,2,0,0,12,46
Queens,Queens,25036,Total,561,178,10,2,20,0,0,247,"1,018"
Queens,Queens,25037,Active,561,205,11,7,21,0,0,327,"1,132"
Queens,Queens,25037,Inactive,25,8,0,1,0,0,0,14,48
Queens,Queens,25037,Total,586,213,11,8,21,0,0,341,"1,180"
Queens,Queens,25038,Active,425,174,14,2,27,1,0,207,850
Queens,Queens,25038,Inactive,18,13,0,0,1,0,0,10,42
Queens,Queens,25038,Total,443,187,14,2,28,1,0,217,892
Queens,Queens,25039,Active,512,213,9,0,45,0,0,212,991
Queens,Queens,25039,Inactive,27,4,0,0,1,0,0,5,37
Queens,Queens,25039,Total,539,217,9,0,46,0,0,217,"1,028"
Queens,Queens,25040,Active,568,228,16,2,38,2,0,258,"1,112"
Queens,Queens,25040,Inactive,21,11,3,0,0,0,0,6,41
Queens,Queens,25040,Total,589,239,19,2,38,2,0,264,"1,153"
,,,,,,,,,,,,
Page 27 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,25041,Active,171,51,2,1,9,0,0,82,316
Queens,Queens,25041,Inactive,5,3,0,0,0,0,0,8,16
Queens,Queens,25041,Total,176,54,2,1,9,0,0,90,332
Queens,Queens,25042,Active,514,158,4,5,26,1,0,283,991
Queens,Queens,25042,Inactive,11,10,1,0,1,0,0,16,39
Queens,Queens,25042,Total,525,168,5,5,27,1,0,299,"1,030"
Queens,Queens,25043,Active,527,146,8,4,26,1,0,276,988
Queens,Queens,25043,Inactive,21,4,0,0,1,1,0,7,34
Queens,Queens,25043,Total,548,150,8,4,27,2,0,283,"1,022"
Queens,Queens,25044,Active,674,133,7,5,24,1,1,300,"1,145"
Queens,Queens,25044,Inactive,14,11,0,0,3,0,0,18,46
Queens,Queens,25044,Total,688,144,7,5,27,1,1,318,"1,191"
Queens,Queens,25045,Active,664,103,3,8,27,1,0,292,"1,098"
Queens,Queens,25045,Inactive,23,0,0,0,0,0,0,10,33
Queens,Queens,25045,Total,687,103,3,8,27,1,0,302,"1,131"
Queens,Queens,25046,Active,531,97,0,4,22,3,0,278,935
Queens,Queens,25046,Inactive,16,2,0,0,4,0,0,12,34
Queens,Queens,25046,Total,547,99,0,4,26,3,0,290,969
Queens,Queens,25047,Active,578,133,4,2,15,0,0,279,"1,011"
Queens,Queens,25047,Inactive,22,8,0,0,1,0,0,12,43
Queens,Queens,25047,Total,600,141,4,2,16,0,0,291,"1,054"
,,,,,,,,,,,,
Page 28 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,25048,Active,728,132,8,3,38,1,1,375,"1,286"
Queens,Queens,25048,Inactive,21,2,0,2,0,0,0,5,30
Queens,Queens,25048,Total,749,134,8,5,38,1,1,380,"1,316"
Queens,Queens,25049,Active,674,134,3,3,26,1,0,348,"1,189"
Queens,Queens,25049,Inactive,17,8,2,0,0,1,0,8,36
Queens,Queens,25049,Total,691,142,5,3,26,2,0,356,"1,225"
Queens,Queens,25050,Active,685,86,3,3,24,3,0,289,"1,093"
Queens,Queens,25050,Inactive,32,7,0,0,1,0,0,17,57
Queens,Queens,25050,Total,717,93,3,3,25,3,0,306,"1,150"
Queens,Queens,25051,Active,513,81,1,2,10,0,0,198,805
Queens,Queens,25051,Inactive,40,4,0,0,2,0,0,24,70
Queens,Queens,25051,Total,553,85,1,2,12,0,0,222,875
Queens,Queens,25052,Active,502,90,2,0,12,1,0,195,802
Queens,Queens,25052,Inactive,80,10,0,1,0,0,0,15,106
Queens,Queens,25052,Total,582,100,2,1,12,1,0,210,908
Queens,Queens,25053,Active,694,95,2,1,17,0,0,150,959
Queens,Queens,25053,Inactive,54,6,0,0,2,0,0,23,85
Queens,Queens,25053,Total,748,101,2,1,19,0,0,173,"1,044"
Queens,Queens,25054,Active,750,79,6,0,18,2,0,240,"1,095"
Queens,Queens,25054,Inactive,55,10,0,0,2,1,0,21,89
Queens,Queens,25054,Total,805,89,6,0,20,3,0,261,"1,184"
,,,,,,,,,,,,
Page 29 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,25055,Active,742,101,1,2,17,0,0,266,"1,129"
Queens,Queens,25055,Inactive,34,4,0,1,1,0,0,10,50
Queens,Queens,25055,Total,776,105,1,3,18,0,0,276,"1,179"
Queens,Queens,25056,Active,649,134,4,5,15,2,0,289,"1,098"
Queens,Queens,25056,Inactive,22,7,0,0,1,0,0,11,41
Queens,Queens,25056,Total,671,141,4,5,16,2,0,300,"1,139"
Queens,Queens,25057,Active,302,98,6,3,17,1,0,120,547
Queens,Queens,25057,Inactive,9,5,0,0,0,0,0,4,18
Queens,Queens,25057,Total,311,103,6,3,17,1,0,124,565
Queens,Queens,25058,Active,469,172,6,3,32,1,0,213,896
Queens,Queens,25058,Inactive,45,20,1,0,0,0,0,29,95
Queens,Queens,25058,Total,514,192,7,3,32,1,0,242,991
Queens,Queens,25059,Active,576,132,6,5,29,1,0,287,"1,036"
Queens,Queens,25059,Inactive,35,9,1,0,2,0,0,11,58
Queens,Queens,25059,Total,611,141,7,5,31,1,0,298,"1,094"
Queens,Queens,25060,Active,309,108,0,0,14,0,0,210,641
Queens,Queens,25060,Inactive,14,2,1,0,1,0,0,5,23
Queens,Queens,25060,Total,323,110,1,0,15,0,0,215,664
Queens,Queens,25061,Active,545,145,6,3,23,2,0,249,973
Queens,Queens,25061,Inactive,30,20,0,0,1,0,0,20,71
Queens,Queens,25061,Total,575,165,6,3,24,2,0,269,"1,044"
,,,,,,,,,,,,
Page 30 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,25062,Active,593,119,4,2,25,1,0,325,"1,069"
Queens,Queens,25062,Inactive,25,15,0,1,3,0,0,31,75
Queens,Queens,25062,Total,618,134,4,3,28,1,0,356,"1,144"
Queens,Queens,25063,Active,580,196,5,1,26,2,1,278,"1,089"
Queens,Queens,25063,Inactive,25,15,0,1,6,0,0,24,71
Queens,Queens,25063,Total,605,211,5,2,32,2,1,302,"1,160"
Queens,Queens,25064,Active,168,37,4,1,5,0,0,82,297
Queens,Queens,25064,Inactive,12,4,1,0,0,0,0,5,22
Queens,Queens,25064,Total,180,41,5,1,5,0,0,87,319
Queens,Queens,25065,Active,460,95,9,3,27,0,0,149,743
Queens,Queens,25065,Inactive,50,10,0,0,4,0,0,23,87
Queens,Queens,25065,Total,510,105,9,3,31,0,0,172,830
Queens,Queens,25066,Active,63,19,0,0,2,0,0,46,130
Queens,Queens,25066,Inactive,4,0,0,0,0,0,0,1,5
Queens,Queens,25066,Total,67,19,0,0,2,0,0,47,135
Queens,Queens,26001,Active,198,115,4,0,28,0,1,109,455
Queens,Queens,26001,Inactive,6,7,0,0,0,0,0,6,19
Queens,Queens,26001,Total,204,122,4,0,28,0,1,115,474
Queens,Queens,26002,Active,118,36,1,0,5,1,0,50,211
Queens,Queens,26002,Inactive,7,2,0,0,0,0,0,0,9
Queens,Queens,26002,Total,125,38,1,0,5,1,0,50,220
,,,,,,,,,,,,
Page 31 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,26003,Active,541,234,16,1,36,0,0,258,"1,086"
Queens,Queens,26003,Inactive,13,17,0,0,1,0,0,6,37
Queens,Queens,26003,Total,554,251,16,1,37,0,0,264,"1,123"
Queens,Queens,26004,Active,541,240,6,3,26,3,0,268,"1,087"
Queens,Queens,26004,Inactive,30,14,0,0,0,0,0,13,57
Queens,Queens,26004,Total,571,254,6,3,26,3,0,281,"1,144"
Queens,Queens,26005,Active,576,232,9,2,35,1,1,267,"1,123"
Queens,Queens,26005,Inactive,24,23,0,0,1,0,0,16,64
Queens,Queens,26005,Total,600,255,9,2,36,1,1,283,"1,187"
Queens,Queens,26006,Active,477,162,8,6,30,1,0,224,908
Queens,Queens,26006,Inactive,30,21,0,0,1,0,0,18,70
Queens,Queens,26006,Total,507,183,8,6,31,1,0,242,978
Queens,Queens,26007,Active,392,164,8,3,23,0,0,172,762
Queens,Queens,26007,Inactive,29,8,0,0,1,0,0,7,45
Queens,Queens,26007,Total,421,172,8,3,24,0,0,179,807
Queens,Queens,26008,Active,596,208,15,1,31,2,0,231,"1,084"
Queens,Queens,26008,Inactive,34,15,0,0,4,0,0,8,61
Queens,Queens,26008,Total,630,223,15,1,35,2,0,239,"1,145"
Queens,Queens,26009,Active,569,194,11,4,29,5,0,184,996
Queens,Queens,26009,Inactive,32,12,0,0,1,0,0,8,53
